Time,Heart Rate
04:04:00,47
04:05:00,47
04:06:00,48
04:07:00,51
04:08:00,55
04:09:00,48
04:10:00,49
04:11:00,49
04:12:00,52
04:13:00,56
04:14:00,49
04:15:00,49
04:16:00,50
04:17:00,50
04:18:00,49
04:19:00,48
04:20:00,48
04:21:00,48
04:22:00,53
04:23:00,49
04:24:00,47
04:25:00,49
04:26:00,48
04:27:00,48
04:28:00,47
04:29:00,56
04:30:00,55
04:31:00,50
04:32:00,50
04:33:00,50
04:34:00,46
04:35:00,46
04:36:00,49
04:37:00,49
04:38:00,47
04:39:00,47
04:40:00,51
04:41:00,49
04:42:00,48
04:43:00,45
04:44:00,44
04:45:00,50
04:46:00,47
04:47:00,42
04:48:00,44
04:49:00,48
04:50:00,57
04:51:00,46
04:52:00,44
04:53:00,44
04:54:00,44
04:55:00,43
04:56:00,44
04:57:00,44
04:58:00,46
04:59:00,44
05:00:00,44
05:01:00,54
05:02:00,49
05:03:00,45
05:04:00,45
05:05:00,45
05:06:00,45
05:07:00,46
05:08:00,46
05:09:00,46
05:10:00,56
05:11:00,46
05:12:00,45
05:13:00,45
05:14:00,58
05:15:00,48
05:16:00,45
05:17:00,45
05:18:00,45
05:19:00,45
05:20:00,46
05:21:00,47
05:22:00,46
05:23:00,47
05:24:00,56
05:25:00,50
05:26:00,48
05:27:00,44
05:28:00,43
05:29:00,44
05:30:00,45
05:31:00,44
05:32:00,51
05:33:00,47
05:34:00,46
05:35:00,45
05:36:00,46
05:37:00,59
05:38:00,48
05:39:00,47
05:40:00,45
05:41:00,46
05:42:00,45
05:43:00,45
05:44:00,48
05:45:00,45
05:46:00,45
05:47:00,45
05:48:00,45
05:49:00,46
05:50:00,45
05:51:00,46
05:52:00,45
05:53:00,46
05:54:00,46
05:55:00,46
05:56:00,46
05:57:00,47
05:58:00,47
05:59:00,45
06:00:00,46
06:01:00,46
06:02:00,46
06:03:00,45
06:04:00,47
06:05:00,47
06:06:00,47
06:07:00,46
06:08:00,46
06:09:00,46
06:10:00,47
06:11:00,46
06:12:00,45
06:13:00,46
06:14:00,59
06:15:00,49
06:16:00,47
06:17:00,46
06:18:00,49
06:19:00,45
06:20:00,46
06:21:00,51
06:22:00,48
06:23:00,46
06:24:00,48
06:25:00,48
06:26:00,49
06:27:00,55
06:28:00,49
06:29:00,49
06:30:00,52
06:31:00,49
06:32:00,48
06:33:00,48
06:34:00,46
06:35:00,47
06:36:00,50
06:37:00,48
06:38:00,51
06:39:00,53
06:40:00,50
06:41:00,48
06:42:00,48
06:43:00,46
06:44:00,47
06:45:00,52
06:46:00,52
06:47:00,53
06:48:00,51
06:49:00,51
06:50:00,50
06:51:00,50
06:52:00,48
06:53:00,47
06:54:00,52
06:55:00,51
06:56:00,50
06:57:00,51
06:58:00,47
06:59:00,48
07:00:00,49
07:01:00,47
07:02:00,47
07:03:00,46
07:04:00,49
07:05:00,56
07:06:00,47
07:07:00,47
07:08:00,45
07:09:00,47
07:10:00,49
07:11:00,47
07:12:00,47
07:13:00,51
07:14:00,50
07:15:00,47
07:16:00,46
07:17:00,46
07:18:00,46
07:19:00,47
07:20:00,46
07:21:00,46
07:22:00,46
07:23:00,45
07:24:00,46
07:25:00,46
07:26:00,46
07:27:00,47
07:28:00,46
07:29:00,45
07:30:00,47
07:31:00,46
07:32:00,46
07:33:00,46
07:34:00,46
07:35:00,48
07:36:00,46
07:37:00,47
07:38:00,46
07:39:00,45
07:40:00,45
07:41:00,46
07:42:00,46
07:43:00,47
07:44:00,47
07:45:00,46
07:46:00,46
07:47:00,46
07:48:00,45
07:49:00,46
07:50:00,46
07:51:00,46
07:52:00,46
07:53:00,46
07:54:00,45
07:55:00,45
07:56:00,46
07:57:00,45
07:58:00,46
07:59:00,47
08:00:00,63
08:01:00,52
08:02:00,45
08:03:00,45
08:04:00,45
08:05:00,44
08:06:00,45
08:07:00,52
08:08:00,52
08:09:00,45
08:10:00,46
08:11:00,47
08:12:00,45
08:13:00,44
08:14:00,46
08:15:00,47
08:16:00,47
08:17:00,46
08:18:00,53
08:19:00,46
08:20:00,45
08:21:00,46
08:22:00,47
08:23:00,48
08:24:00,55
08:25:00,58
08:26:00,49
08:27:00,47
08:28:00,46
08:29:00,47
08:30:00,47
08:31:00,48
08:32:00,46
08:33:00,51
08:34:00,53
08:35:00,48
08:36:00,48
08:37:00,47
08:38:00,49
08:39:00,45
08:40:00,44
08:41:00,45
08:42:00,45
08:43:00,45
08:44:00,45
08:45:00,45
08:46:00,45
08:47:00,44
08:48:00,45
08:49:00,46
08:50:00,48
08:51:00,59
08:52:00,50
08:53:00,46
08:54:00,45
08:55:00,45
08:56:00,45
08:57:00,45
08:58:00,46
08:59:00,46
09:00:00,45
09:01:00,45
09:02:00,48
09:03:00,52
09:04:00,46
09:05:00,45
09:06:00,45
09:07:00,45
09:08:00,45
09:09:00,45
09:22:00,71
09:23:00,48
09:24:00,46
09:25:00,46
09:26:00,47
09:27:00,47
09:28:00,46
09:29:00,53
09:30:00,49
09:31:00,47
09:32:00,50
09:33:00,48
09:34:00,48
09:35:00,50
09:36:00,49
09:37:00,48
09:38:00,48
09:39:00,51
09:40:00,57
09:41:00,51
09:42:00,45
09:43:00,50
09:44:00,50
09:45:00,48
09:46:00,47
09:47:00,48
09:48:00,49
09:49:00,47
09:50:00,47
09:51:00,48
09:52:00,49
09:53:00,56
09:54:00,50
09:55:00,51
09:56:00,48
09:57:00,48
09:58:00,55
09:59:00,49
10:00:00,47
10:01:00,46
10:02:00,47
10:03:00,47
10:04:00,47
10:05:00,47
10:06:00,46
10:07:00,46
10:08:00,53
10:09:00,53
10:10:00,49
10:11:00,46
10:12:00,47
10:13:00,46
10:14:00,45
10:15:00,45
10:16:00,44
10:17:00,45
10:18:00,45
10:19:00,45
10:20:00,45
10:21:00,45
10:22:00,46
10:23:00,46
10:24:00,48
10:25:00,46
10:26:00,45
10:27:00,44
10:28:00,44
10:29:00,44
10:30:00,44
10:31:00,43
10:32:00,45
10:33:00,44
10:34:00,44
10:35:00,56
10:36:00,58
10:37:00,49
10:38:00,47
10:39:00,47
10:40:00,47
10:41:00,49
10:42:00,47
10:43:00,54
10:44:00,54
10:45:00,50
10:46:00,52
10:47:00,56
10:48:00,57
10:49:00,56
10:50:00,54
10:51:00,55
10:52:00,52
10:53:00,54
10:56:00,59
10:57:00,54
10:58:00,57
10:59:00,59
11:00:00,54
11:01:00,57
11:02:00,58
11:03:00,54
11:04:00,54
11:05:00,56
11:06:00,55
11:07:00,60
11:08:00,77
11:09:00,70
11:10:00,61
11:11:00,55
11:12:00,56
11:13:00,56
11:14:00,54
11:15:00,53
11:16:00,54
11:17:00,52
11:18:00,53
11:19:00,54
11:20:00,54
11:21:00,56
11:22:00,54
11:23:00,54
11:24:00,54
11:25:00,63
11:26:00,79
11:27:00,79
11:28:00,78
11:29:00,79
11:30:00,75
11:31:00,77
11:32:00,81
11:33:00,80
11:34:00,75
11:35:00,77
11:36:00,74
11:37:00,73
11:38:00,70
11:39:00,69
11:40:00,69
11:41:00,71
11:42:00,63
11:43:00,57
11:44:00,61
11:45:00,62
11:46:00,61
11:47:00,57
11:48:00,53
11:49:00,56
11:50:00,62
11:51:00,64
11:52:00,63
11:53:00,57
11:54:00,60
11:55:00,66
11:56:00,57
11:57:00,58
11:58:00,61
11:59:00,60
12:00:00,60
12:01:00,60
12:02:00,59
12:03:00,57
12:04:00,59
12:05:00,60
12:06:00,55
12:07:00,58
12:08:00,57
12:09:00,58
12:10:00,55
12:11:00,55
12:12:00,54
12:13:00,57
12:14:00,54
12:15:00,61
12:16:00,66
12:17:00,65
12:18:00,70
12:19:00,70
12:20:00,71
12:21:00,71
12:22:00,68
12:23:00,71
12:24:00,81
12:25:00,97
12:26:00,108
12:27:00,92
12:28:00,86
12:29:00,97
12:30:00,105
12:31:00,84
12:32:00,85
12:33:00,89
12:34:00,84
12:35:00,81
12:36:00,76
12:37:00,81
12:38:00,82
12:39:00,73
12:40:00,80
12:41:00,80
12:42:00,77
12:43:00,74
12:44:00,76
12:45:00,75
12:46:00,75
12:47:00,73
12:48:00,72
12:49:00,66
12:50:00,65
12:51:00,65
12:52:00,64
12:53:00,64
12:54:00,66
12:55:00,63
12:56:00,58
12:57:00,62
12:58:00,60
12:59:00,65
13:00:00,81
13:01:00,90
13:02:00,75
13:03:00,71
13:04:00,72
13:05:00,72
13:06:00,79
13:07:00,80
13:08:00,83
13:09:00,83
13:10:00,77
13:11:00,76
13:12:00,74
13:13:00,75
13:14:00,81
13:15:00,79
13:16:00,80
13:17:00,82
13:18:00,82
13:19:00,84
13:20:00,76
13:21:00,74
13:22:00,74
13:23:00,71
13:24:00,75
13:25:00,72
13:26:00,68
13:27:00,66
13:28:00,65
13:29:00,64
13:30:00,68
13:31:00,65
13:32:00,68
13:33:00,68
13:34:00,68
13:35:00,70
13:36:00,63
13:37:00,65
13:38:00,61
13:39:00,63
13:40:00,61
13:41:00,66
13:42:00,79
13:43:00,89
13:44:00,86
13:45:00,77
13:46:00,96
13:47:00,94
13:48:00,83
13:49:00,81
13:50:00,80
13:51:00,78
13:52:00,81
13:53:00,85
13:54:00,82
13:55:00,81
13:56:00,82
13:57:00,81
13:58:00,84
13:59:00,87
14:00:00,88
14:01:00,69
14:02:00,64
14:03:00,64
14:04:00,59
14:05:00,58
14:06:00,63
14:07:00,63
14:08:00,64
14:09:00,63
14:10:00,63
14:11:00,64
14:12:00,61
14:13:00,57
14:14:00,59
14:15:00,55
14:16:00,56
14:17:00,56
14:18:00,58
14:19:00,56
14:20:00,60
14:21:00,66
14:22:00,69
14:23:00,77
14:24:00,85
14:25:00,97
14:26:00,94
14:27:00,71
14:28:00,60
14:29:00,58
14:30:00,57
14:31:00,59
14:32:00,60
14:33:00,61
14:34:00,57
14:35:00,56
14:36:00,61
14:37:00,65
14:38:00,62
14:39:00,63
14:40:00,60
14:41:00,70
14:42:00,72
14:43:00,73
14:44:00,71
14:45:00,74
14:46:00,70
14:47:00,68
14:48:00,67
14:49:00,65
14:50:00,65
14:51:00,66
14:52:00,68
14:53:00,69
14:54:00,64
14:55:00,55
14:56:00,54
14:57:00,53
14:58:00,77
14:59:00,75
15:00:00,65
15:01:00,63
15:02:00,64
15:03:00,57
15:04:00,57
15:05:00,54
15:06:00,57
15:07:00,58
15:08:00,59
15:09:00,59
15:10:00,63
15:11:00,62
15:12:00,60
15:13:00,56
15:14:00,56
15:15:00,56
15:16:00,52
15:17:00,54
15:18:00,56
15:19:00,55
15:20:00,54
15:21:00,58
15:22:00,58
15:23:00,57
15:24:00,56
15:25:00,54
15:26:00,56
15:27:00,56
15:28:00,58
15:29:00,59
15:30:00,59
15:31:00,61
15:32:00,57
15:33:00,54
15:34:00,54
15:35:00,54
15:36:00,58
15:37:00,58
15:38:00,56
15:39:00,60
15:40:00,59
15:41:00,51
15:42:00,50
15:43:00,50
15:44:00,49
15:45:00,47
15:46:00,50
15:47:00,48
15:48:00,48
15:49:00,48
15:50:00,48
15:51:00,50
15:52:00,49
15:53:00,47
15:54:00,48
15:55:00,48
15:56:00,51
15:57:00,49
15:58:00,52
15:59:00,54
16:00:00,56
16:01:00,49
16:02:00,51
16:03:00,51
16:04:00,52
16:05:00,58
16:06:00,57
16:07:00,49
16:08:00,48
16:09:00,48
16:10:00,48
16:11:00,47
16:12:00,47
16:13:00,49
16:14:00,51
16:15:00,51
16:16:00,51
16:17:00,50
16:18:00,51
16:19:00,51
16:20:00,51
16:21:00,51
16:22:00,53
16:23:00,56
16:24:00,48
16:25:00,47
16:26:00,47
16:27:00,47
16:28:00,47
16:29:00,47
16:30:00,47
16:31:00,48
16:32:00,47
16:33:00,47
16:34:00,47
16:35:00,51
16:36:00,47
16:37:00,46
16:38:00,47
16:39:00,48
16:40:00,49
16:41:00,46
16:42:00,46
16:43:00,51
16:44:00,49
16:45:00,50
16:46:00,49
16:47:00,47
16:48:00,47
16:49:00,47
16:50:00,47
16:51:00,48
16:52:00,47
16:53:00,52
16:54:00,47
16:55:00,45
16:56:00,47
16:57:00,47
16:58:00,47
16:59:00,48
17:00:00,47
17:01:00,46
17:02:00,46
17:03:00,48
17:04:00,48
17:05:00,48
17:06:00,46
17:07:00,50
17:08:00,47
17:09:00,48
17:10:00,50
17:11:00,49
17:12:00,48
17:13:00,49
17:14:00,52
17:15:00,49
17:16:00,48
17:17:00,50
17:35:00,62
17:36:00,46
17:37:00,45
17:38:00,45
17:39:00,45
17:40:00,44
17:41:00,45
17:42:00,46
17:43:00,45
17:44:00,47
17:45:00,46
17:46:00,46
17:47:00,46
17:48:00,46
17:49:00,46
17:50:00,47
17:51:00,47
17:52:00,47
17:53:00,50
17:54:00,56
17:55:00,47
17:56:00,47
17:57:00,47
17:58:00,47
17:59:00,47
18:00:00,48
18:01:00,47
18:02:00,47
18:03:00,47
18:04:00,47
18:05:00,48
18:06:00,46
18:07:00,50
18:08:00,56
18:09:00,49
18:10:00,48
18:11:00,49
18:12:00,48
18:13:00,48
18:14:00,49
18:15:00,49
18:16:00,48
18:17:00,48
18:18:00,48
18:19:00,50
18:20:00,51
18:21:00,48
18:22:00,48
18:23:00,50
18:24:00,49
18:25:00,49
18:26:00,49
18:27:00,49
18:28:00,49
18:29:00,49
18:30:00,50
18:31:00,49
18:32:00,50
18:33:00,49
18:34:00,50
18:35:00,51
18:36:00,51
18:37:00,48
18:38:00,51
18:39:00,49
18:40:00,49
18:41:00,58
18:42:00,69
18:43:00,50
18:44:00,48
18:45:00,50
18:46:00,54
18:47:00,59
18:48:00,68
18:49:00,75
18:50:00,67
18:51:00,58
18:52:00,59
18:53:00,64
18:54:00,67
18:55:00,64
18:56:00,69
18:57:00,68
18:58:00,67
18:59:00,70
19:00:00,68
19:01:00,68
19:02:00,64
19:03:00,66
19:04:00,68
19:05:00,68
19:06:00,69
19:07:00,71
19:08:00,70
19:09:00,67
19:10:00,68
19:11:00,70
19:12:00,69
19:13:00,66
19:14:00,68
19:15:00,72
19:16:00,68
19:17:00,65
19:18:00,66
19:19:00,63
19:20:00,61
19:21:00,60
19:22:00,66
19:23:00,59
19:24:00,59
19:25:00,67
19:26:00,59
19:27:00,63
19:28:00,64
19:29:00,56
19:30:00,59
19:31:00,62
19:32:00,66
19:33:00,64
19:34:00,71
19:35:00,77
19:36:00,81
19:37:00,61
19:38:00,60
19:39:00,59
19:40:00,57
19:41:00,59
19:42:00,60
19:43:00,60
19:44:00,58
19:45:00,61
19:46:00,56
19:47:00,57
19:48:00,58
19:49:00,59
19:50:00,57
19:51:00,57
19:52:00,58
19:53:00,54
19:54:00,56
19:55:00,57
19:56:00,72
19:57:00,84
19:58:00,80
19:59:00,81
20:00:00,80
20:01:00,76
20:02:00,76
20:03:00,85
20:04:00,106
20:05:00,91
20:06:00,74
20:07:00,66
20:08:00,71
20:09:00,64
20:10:00,74
20:11:00,74
20:12:00,69
20:13:00,76
20:14:00,72
20:15:00,67
20:16:00,79
20:17:00,84
20:18:00,93
20:19:00,102
20:20:00,104
20:21:00,95
20:22:00,82
20:23:00,91
20:24:00,82
20:25:00,71
20:26:00,68
20:27:00,69
20:28:00,62
20:29:00,60
20:30:00,58
20:31:00,63
20:32:00,67
20:33:00,63
20:34:00,58
20:35:00,66
20:36:00,68
20:37:00,58
20:38:00,59
20:39:00,60
20:40:00,57
20:41:00,56
20:42:00,57
20:43:00,64
20:44:00,57
20:45:00,60
20:46:00,65
20:47:00,64
20:48:00,61
20:49:00,57
20:50:00,58
20:51:00,56
20:52:00,56
20:53:00,59
20:54:00,57
20:55:00,58
20:56:00,63
20:57:00,59
20:58:00,59
20:59:00,61
21:00:00,63
21:01:00,64
21:02:00,60
21:03:00,61
21:04:00,58
21:05:00,58
21:06:00,58
21:07:00,62
21:08:00,63
21:09:00,57
21:10:00,59
21:11:00,59
21:12:00,60
21:13:00,60
21:14:00,59
21:15:00,61
21:16:00,60
21:17:00,61
21:18:00,63
21:19:00,61
21:20:00,61
21:21:00,58
21:22:00,61
21:23:00,59
21:24:00,59
21:25:00,57
21:26:00,57
21:27:00,57
21:28:00,59
21:29:00,61
21:30:00,70
21:31:00,63
21:32:00,63
21:33:00,63
21:34:00,63
21:35:00,65
21:36:00,61
21:37:00,65
21:38:00,64
21:39:00,61
21:40:00,65
21:41:00,61
21:42:00,58
21:43:00,56
21:44:00,59
21:45:00,60
21:46:00,64
21:47:00,65
21:48:00,64
21:49:00,60
21:50:00,58
21:51:00,66
21:52:00,69
21:53:00,60
21:54:00,59
21:55:00,57
21:56:00,57
21:57:00,55
21:58:00,57
21:59:00,60
22:00:00,62
22:01:00,64
22:02:00,63
22:03:00,56
22:04:00,57
22:05:00,57
22:06:00,56
22:07:00,59
22:08:00,58
22:09:00,56
22:10:00,53
22:11:00,54
22:12:00,55
22:13:00,54
22:14:00,53
22:15:00,60
22:16:00,63
22:17:00,58
22:18:00,56
22:19:00,60
22:20:00,60
22:21:00,64
22:22:00,66
22:23:00,61
22:24:00,55
22:25:00,56
22:26:00,55
22:27:00,56
22:28:00,57
22:29:00,56
22:30:00,56
22:31:00,57
22:32:00,59
22:33:00,58
22:34:00,54
22:35:00,55
22:36:00,56
22:37:00,55
22:39:00,63
22:40:00,57
22:41:00,67
22:42:00,74
22:43:00,74
22:44:00,77
22:45:00,75
22:46:00,76
22:47:00,83
22:48:00,71
22:49:00,66
22:50:00,70
22:51:00,70
22:52:00,70
22:53:00,72
22:54:00,71
22:55:00,74
22:56:00,70
22:57:00,70
22:58:00,66
22:59:00,65
23:00:00,65
23:01:00,67
23:02:00,68
23:03:00,69
23:04:00,69
23:05:00,71
23:06:00,76
23:07:00,70
23:08:00,62
23:09:00,61
23:10:00,63
23:11:00,61
23:12:00,58
23:13:00,61
23:14:00,59
23:15:00,56
23:16:00,58
23:17:00,62
23:18:00,61
23:19:00,61
23:20:00,58
23:21:00,54
23:22:00,56
23:23:00,59
23:24:00,57
23:25:00,59
23:26:00,61
23:27:00,58
23:28:00,55
23:29:00,56
23:30:00,62
23:31:00,67
23:32:00,67
23:33:00,70
23:34:00,74
23:35:00,75
23:36:00,78
23:37:00,77
23:38:00,73
23:39:00,72
23:40:00,72
23:41:00,71
23:42:00,70
23:43:00,75
23:44:00,82
23:45:00,84
23:46:00,82
23:47:00,80
23:48:00,81
23:49:00,84
23:50:00,79
23:51:00,79
23:52:00,79
23:53:00,74
23:54:00,71
23:55:00,70
23:56:00,81
23:57:00,70
23:58:00,62
23:59:00,67
